"zone.id","time.standard","gmt.offset","dst","zone.names"
406,"NST",-39600,0,"America/Adak"
406,"NWT",-36000,1,"America/Adak"
406,"NPT",-36000,1,"America/Adak"
406,"BST",-39600,0,"America/Adak"
406,"BDT",-36000,1,"America/Adak"
406,"AHST",-36000,0,"America/Adak"
406,"HST",-36000,0,"America/Adak"
406,"HDT",-32400,1,"America/Adak"
407,"LMT",-37886,0,"Pacific/Honolulu"
407,"HST",-37800,0,"Pacific/Honolulu"
407,"HDT",-34200,1,"Pacific/Honolulu"
407,"HST",-36000,0,"Pacific/Honolulu"
408,"LMT",-13484,0,"America/Montevideo"
408,"MMT",-13484,0,"America/Montevideo"
408,"-0330",-12600,0,"America/Montevideo"
408,"-03",-10800,1,"America/Montevideo"
408,"-02",-7200,1,"America/Montevideo"
408,"-03",-10800,0,"America/Montevideo"
408,"-0230",-9000,1,"America/Montevideo"
409,"LMT",16073,0,"Asia/Samarkand"
409,"+04",14400,0,"Asia/Samarkand"
409,"+05",18000,0,"Asia/Samarkand"
409,"+06",21600,1,"Asia/Samarkand"
410,"LMT",16631,0,"Asia/Tashkent"
410,"+05",18000,0,"Asia/Tashkent"
410,"+06",21600,0,"Asia/Tashkent"
410,"+07",25200,1,"Asia/Tashkent"
411,"LMT",2996,0,"Europe/Vatican"
411,"RMT",2996,0,"Europe/Vatican"
411,"CET",3600,0,"Europe/Vatican"
411,"CEST",7200,1,"Europe/Vatican"
412,"LMT",-14764,0,"America/St_Vincent"
412,"AST",-14400,0,"America/St_Vincent"
413,"LMT",-16064,0,"America/Caracas"
413,"CMT",-16060,0,"America/Caracas"
413,"-0430",-16200,0,"America/Caracas"
413,"-04",-14400,0,"America/Caracas"
414,"LMT",-14764,0,"America/Tortola"
414,"AST",-14400,0,"America/Tortola"
415,"LMT",-14764,0,"America/St_Thomas"
415,"AST",-14400,0,"America/St_Thomas"
416,"LMT",25600,0,"Asia/Ho_Chi_Minh"
416,"PLMT",25590,0,"Asia/Ho_Chi_Minh"
416,"+07",25200,0,"Asia/Ho_Chi_Minh"
416,"+08",28800,0,"Asia/Ho_Chi_Minh"
416,"+09",32400,0,"Asia/Ho_Chi_Minh"
417,"LMT",40396,0,"Pacific/Efate"
417,"+11",39600,0,"Pacific/Efate"
417,"+12",43200,1,"Pacific/Efate"
418,"LMT",44120,0,"Pacific/Wallis"
418,"+12",43200,0,"Pacific/Wallis"
419,"LMT",45184,0,"Pacific/Apia"
419,"LMT",-41216,0,"Pacific/Apia"
419,"-1130",-41400,0,"Pacific/Apia"
419,"-11",-39600,0,"Pacific/Apia"
419,"-10",-36000,1,"Pacific/Apia"
419,"+14",50400,1,"Pacific/Apia"
419,"+13",46800,0,"Pacific/Apia"
420,"LMT",11212,0,"Asia/Aden"
420,"+03",10800,0,"Asia/Aden"
421,"LMT",8836,0,"Indian/Mayotte"
421,"EAT",10800,0,"Indian/Mayotte"
421,"+0230",9000,0,"Indian/Mayotte"
421,"+0245",9900,0,"Indian/Mayotte"
422,"LMT",6720,0,"Africa/Johannesburg"
422,"SAST",5400,0,"Africa/Johannesburg"
422,"SAST",7200,0,"Africa/Johannesburg"
422,"SAST",10800,1,"Africa/Johannesburg"
423,"LMT",7820,0,"Africa/Lusaka"
423,"CAT",7200,0,"Africa/Lusaka"
424,"LMT",7820,0,"Africa/Harare"
424,"CAT",7200,0,"Africa/Harare"
